-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   38.85-0.427     10        38.9153        -0.4598       286.0061         5.1124
   38.85-0.427     11        38.9061        -0.4362       285.9808         5.1151
   38.85-0.427     12        38.9099        -0.4172       285.9655         5.1272
  38.854-0.501      1        38.8323        -0.5658       286.0624         4.9900
  38.854-0.501      2        38.8399        -0.5542       286.0556         5.0022
  38.854-0.501      3        38.8554        -0.5110       286.0242         5.0357
  38.854-0.501      4        38.8673        -0.4866       286.0079         5.0574
  38.864-0.488      1        38.8392        -0.4586       285.9700         5.0453
  38.864-0.488      2        38.8426        -0.4555       285.9687         5.0498
  38.864-0.488      3        38.8673        -0.4866       286.0079         5.0574
  38.864-0.488      4        38.9057        -0.4618       286.0034         5.1029
  38.864-0.488      5        38.9110        -0.4551       285.9999         5.1108
  38.939-0.365      1        38.6932        -0.4522       285.8971         4.9185
  38.939-0.365      2        38.7262        -0.5103       285.9641         4.9212
  38.939-0.365      3        38.7496        -0.5256       285.9885         4.9350
  38.939-0.365      4        38.7540        -0.5274       285.9921         4.9380
  38.939-0.365      5        38.7605        -0.5268       285.9946         4.9442
  38.939-0.365      6        38.7428        -0.4866       285.9506         4.9468
  38.939-0.365      7        38.7568        -0.4698       285.9420         4.9670
  38.939-0.365      8        38.8323        -0.5658       286.0624         4.9900
  38.939-0.365      9        38.8399        -0.5542       286.0556         5.0022
  38.939-0.365     10        38.8392        -0.4586       285.9700         5.0453
  38.939-0.365     11        38.8426        -0.4555       285.9687         5.0498
  38.939-0.365     12        38.8673        -0.4866       286.0079         5.0574
  38.939-0.365     13        38.8478        -0.4287       285.9473         5.0667
  38.939-0.365     14        38.8618        -0.4237       285.9492         5.0814
  38.939-0.365     15        38.8791        -0.4382       285.9701         5.0902
  38.939-0.365     16        38.8979        -0.4509       285.9902         5.1010
  38.939-0.365     17        38.9057        -0.4618       286.0034         5.1029
  38.939-0.365     18        38.9401        -0.5188       286.0702         5.1074
  38.939-0.365     19        38.9110        -0.4551       285.9999         5.1108
  38.939-0.365     20        38.9153        -0.4598       286.0061         5.1124
  38.939-0.365     21        38.9446        -0.5145       286.0683         5.1134
  38.939-0.365     22        38.9494        -0.5179       286.0736         5.1160
  38.939-0.365     23        38.9368        -0.4582       286.0145         5.1322
  38.939-0.365     24        38.9212        -0.4172       285.9708         5.1372
  38.939-0.365     25        38.9465        -0.4623       286.0227         5.1390
  38.939-0.365     26        38.9481        -0.4495       286.0120         5.1463
  38.939-0.365     27        38.9206        -0.3947       285.9505         5.1470
  38.939-0.365     28        38.9570        -0.4623       286.0275         5.1483
  38.939-0.365     29        38.9465        -0.4407       286.0034         5.1489
  38.939-0.365     30        38.9607        -0.4670       286.0334         5.1495
  38.939-0.365     31        38.9489        -0.4443       286.0077         5.1494
  38.939-0.365     32        38.9292        -0.3968       285.9563         5.1537
  38.939-0.365     33        38.9206        -0.3773       285.9349         5.1550
  38.939-0.365     34        38.9672        -0.4626       286.0325         5.1573
  38.939-0.365     35        38.9097        -0.3490       285.9046         5.1582
  38.939-0.365     36        38.9154        -0.3528       285.9106         5.1616
  38.939-0.365     37        38.9708        -0.4576       286.0296         5.1628
  38.939-0.365     38        38.9235        -0.3596       285.9205         5.1657
  38.939-0.365     39        38.9983        -0.5068       286.0862         5.1646
  38.939-0.365     40        38.9370        -0.3821       285.9468         5.1673
  38.939-0.365     41        38.9216        -0.3520       285.9128         5.1675
  38.939-0.365     42        38.9338        -0.3687       285.9333         5.1706
  38.939-0.365     43        38.9329        -0.3605       285.9256         5.1736
  38.939-0.365     44        38.9281        -0.3508       285.9147         5.1737
  38.939-0.365     45        38.9354        -0.3555       285.9222         5.1781
  38.939-0.365     46        38.9386        -0.3496       285.9184         5.1836
  38.939-0.365     47        38.9939        -0.4151       286.0023         5.2027
  38.939-0.365     48        39.0467        -0.5161       286.1168         5.2034
  38.939-0.365     49        38.9152        -0.1938       285.7686         5.2342
  38.939-0.365     50        38.9585        -0.2762       285.8622         5.2350
  38.939-0.365     51        38.9679        -0.2709       285.8617         5.2458
  38.939-0.365     52        38.9747        -0.2645       285.8592         5.2547
  38.939-0.365     53        38.9720        -0.2576       285.8518         5.2555
  38.939-0.365     54        38.9805        -0.2715       285.8680         5.2567
  38.939-0.365     55        39.1423        -0.3496       286.0122         5.3647
  38.939-0.365     56        39.1658        -0.3947       286.0633         5.3649
  38.939-0.365     57        39.1743        -0.4077       286.0788         5.3665
  38.954-0.263      1        38.9747        -0.2645       285.8592         5.2547
  38.954-0.263      2        38.9720        -0.2576       285.8518         5.2555
  38.962-0.543      1        38.9275        -0.5342       286.0780         5.0891
  38.962-0.543      2        38.9363        -0.5314       286.0796         5.0982
  38.962-0.543      3        38.9556        -0.5522       286.1071         5.1059
  38.962-0.543      4        38.9555        -0.5176       286.0761         5.1217
  38.962-0.543      5        38.9739        -0.5390       286.1037         5.1281
  38.962-0.543      6        38.9629        -0.5188       286.0806         5.1277
  38.962-0.543      7        38.9705        -0.5164       286.0820         5.1355
  38.962-0.543      8        38.9749        -0.5223       286.0893         5.1367
  38.962+0.784      1        38.9609         0.7741       284.9251         5.7178
  38.971-0.682      1        38.9729        -0.6794       286.2284         5.0628
  38.971-0.682      2        38.9750        -0.6691       286.2203         5.0695
  38.977-0.618      1        38.9130        -0.6643       286.1875         5.0166
  38.977-0.618      2        38.9090        -0.6481       286.1711         5.0205
  38.977-0.618      3        38.9126        -0.6454       286.1704         5.0249
  38.977-0.618      4        38.9298        -0.6756       286.2052         5.0263
  38.977-0.618      5        38.9063        -0.6294       286.1532         5.0266
  38.977-0.618      6        38.9304        -0.6720       286.2023         5.0285
  38.977-0.618      7        38.9211        -0.6540       286.1820         5.0285
  38.977-0.618      8        38.9286        -0.6509       286.1827         5.0366
  38.977-0.618      9        38.9350        -0.6517       286.1863         5.0419
  38.977-0.618     10        38.9416        -0.6427       286.1813         5.0518
  38.977-0.618     11        38.9303        -0.6222       286.1578         5.0512
  38.977-0.618     12        38.9251        -0.6111       286.1456         5.0517
  38.977-0.618     13        38.9585        -0.6728       286.2159         5.0531
  38.977-0.618     14        38.9541        -0.6481       286.1919         5.0605
  38.977-0.618     15        38.9726        -0.6790       286.2280         5.0628
  38.977-0.618     16        38.9508        -0.6313       286.1754         5.0653
  38.977-0.618     17        38.9750        -0.6691       286.2203         5.0694
  38.977-0.618     18        38.9682        -0.6431       286.1940         5.0754
  38.977-0.618     19        38.9628        -0.6318       286.1814         5.0757
  38.977-0.618     20        38.9695        -0.6340       286.1865         5.0807
  38.977-0.618     21        38.9701        -0.6140       286.1689         5.0904
  38.977-0.618     22        38.9774        -0.6238       286.1809         5.0924
  38.977-0.618     23        38.9905        -0.6459       286.2067         5.0938
  38.977-0.618     24        38.9704        -0.5966       286.1535         5.0986
  38.977-0.618     25        39.0239        -0.6521       286.2276         5.1207
