-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  27.538+0.231      1        27.5034         0.2167       280.1849        -4.7306
  27.538+0.231      2        27.5171         0.2017       280.2046        -4.7253
  27.538+0.231      3        27.5157         0.2223       280.1857        -4.7171
  27.538+0.231      4        27.5264         0.2102       280.2013        -4.7132
  27.538+0.231      5        27.5374         0.2144       280.2026        -4.7015
  27.538+0.231      6        27.5433         0.2025       280.2159        -4.7017
  27.538+0.231      7        27.5177         0.2640       280.1493        -4.6962
  27.538+0.231      8        27.5472         0.2753       280.1528        -4.6649
  27.538+0.231      9        27.5638         0.2641       280.1704        -4.6553
   27.586+0.06      1        27.5764         0.0317       280.3835        -4.7504
   27.586+0.06      2        27.5762         0.0463       280.3704        -4.7438
   27.586+0.06      3        27.5646         0.0859       280.3298        -4.7361
   27.586+0.06      4        27.5889         0.0595       280.3645        -4.7266
   27.586+0.06      5        27.6068         0.0682       280.3649        -4.7067
  27.617-0.866      1        27.6184        -0.8733       281.2107        -5.1267
  27.617-0.866      2        27.6169        -0.8613       281.1993        -5.1226
  27.661+0.114      1        27.6498         0.0940       280.3617        -4.6566
  27.661+0.114      2        27.6559         0.0984       280.3605        -4.6493
  27.661+0.114      3        27.6719         0.0709       280.3923        -4.6475
  27.661+0.114      4        27.6857         0.0980       280.3746        -4.6228
  27.697-0.174      1        27.7001        -0.1747       280.6244        -4.7348
   27.712-0.12      1        27.7128        -0.1212       280.5826        -4.6990
  27.717+0.023      1        27.7109         0.0061       280.4681        -4.6425
  27.741+0.042      1        27.7567         0.0506       280.4495        -4.5814
  27.742+0.078      1        27.7419         0.0794       280.4170        -4.5814
  27.743+0.171      1        27.7418         0.1718       280.3345        -4.5392
  27.743+0.171      2        27.7441         0.1855       280.3233        -4.5309
  27.751+0.057      1        27.7486         0.0616       280.4359        -4.5836
  27.751+0.057      2        27.7568         0.0506       280.4495        -4.5814
  27.751+0.057      3        27.7664         0.0538       280.4510        -4.5713
  27.756-0.091      1        27.7530        -0.0888       280.5721        -4.6485
  27.761+0.156      1        27.7670         0.1494       280.3661        -4.5271
  27.764+0.053      1        27.7597         0.0350       280.4647        -4.5859
   27.79+0.215      1        27.7827         0.2123       280.3171        -4.4843
  27.792+0.059      1        27.7835         0.0564       280.4566        -4.5549
  27.795-0.296      1        27.7958        -0.2775       280.7601        -4.6967
  27.795-0.296      2        27.8069        -0.2934       280.7794        -4.6941
  27.795-0.296      3        27.8069        -0.2823       280.7695        -4.6890
  27.806-0.283      1        27.8075        -0.2819       280.7694        -4.6883
  27.832-0.338      1        27.8235        -0.3557       280.8426        -4.7078
  27.832-0.338      2        27.8110        -0.3302       280.8142        -4.7072
  27.832-0.338      3        27.8306        -0.3375       280.8296        -4.6932
   27.838-0.22      1        27.8297        -0.2325       280.7355        -4.6460
   27.838-0.22      2        27.8382        -0.2205       280.7287        -4.6329
   27.838-0.22      3        27.8403        -0.2047       280.7155        -4.6238
  27.864+0.074      1        27.8182         0.1256       280.4108        -4.4925
  27.864+0.074      2        27.8556         0.0657       280.4813        -4.4866
  27.864+0.074      3        27.8608         0.1101       280.4441        -4.4616
  27.864+0.074      4        27.8734         0.0883       280.4694        -4.4604
  27.864+0.074      5        27.8957         0.1194       280.4518        -4.4264
  27.889-0.008      1        27.8769        -0.0395       280.5850        -4.5158
  27.895-0.394      1        27.8959        -0.3932       280.9093        -4.6606
     27.9+0.04      1        27.8986         0.0423       280.5220        -4.4591
  27.909-0.023      1        27.9045        -0.0128       280.5738        -4.4790
  27.909-0.023      2        27.9221        -0.0313       280.5984        -4.4718
  27.909+0.068      1        27.8980         0.0289       280.5336        -4.4657
  27.916+0.222      1        27.8811         0.2031       280.3705        -4.4011
  27.916+0.222      2        27.9242         0.1948       280.3977        -4.3666
  27.916+0.222      3        27.9359         0.2059       280.3932        -4.3511
   27.92-0.041      1        27.9121        -0.0607       280.6201        -4.4941
  27.923-0.435      1        27.9013        -0.4324       280.9467        -4.6737
  27.923-0.435      2        27.9137        -0.4354       280.9551        -4.6640
  27.923-0.435      3        27.9221        -0.4325       280.9563        -4.6552
  27.923-0.435      4        27.9324        -0.4358       280.9640        -4.6475
  27.935-0.434      1        27.9479        -0.4350       280.9704        -4.6334
  27.936+0.067      1        27.9512         0.0624       280.5282        -4.4031
  27.937-0.015      1        27.9390        -0.0146       280.5912        -4.4491
  27.956-0.467      1        27.9679        -0.4746       281.0149        -4.6338
  27.956-0.467      2        27.9479        -0.4350       280.9704        -4.6334
  27.956-0.467      3        27.9766        -0.4662       281.0114        -4.6221
  27.956-0.467      4        27.9729        -0.4215       280.9699        -4.6050
  27.971+0.094      1        27.9568         0.1150       280.4839        -4.3740
  27.971+0.094      2        27.9779         0.0785       280.5261        -4.3720
  27.971+0.094      3        27.9693         0.0943       280.5080        -4.3724
  27.971+0.094      4        27.9806         0.1201       280.4902        -4.3506
  27.971+0.094      5        27.9889         0.1149       280.4986        -4.3456
   27.978-0.43      1        27.9479        -0.4350       280.9704        -4.6334
   27.978-0.43      2        27.9382        -0.3828       280.9194        -4.6181
   27.978-0.43      3        27.9714        -0.4355       280.9816        -4.6127
   27.978-0.43      4        27.9798        -0.4321       280.9824        -4.6037
   27.978-0.43      5        27.9729        -0.4215       280.9699        -4.6050
   27.978-0.43      6        28.0108        -0.4265       280.9917        -4.5736
  28.002+0.154      1        27.9913         0.1444       280.4734        -4.3299
  28.002+0.154      2        28.0015         0.1558       280.4680        -4.3156
   28.003-0.01      1        28.0091        -0.0559       280.6602        -4.4057
   28.003-0.01      2        27.9886        -0.0148       280.6142        -4.4051
   28.003-0.01      3        28.0001        -0.0257       280.6291        -4.3999
   28.003-0.01      4        28.0033        -0.0109       280.6174        -4.3902
   28.003-0.01      5        28.0334        -0.0636       280.6782        -4.3876
   28.003-0.01      6        28.0204        -0.0043       280.6194        -4.3720
  28.037-0.132      1        28.0467        -0.1164       280.7314        -4.3999
  28.047-0.459      1        28.0332        -0.4867       281.0556        -4.5812
  28.047-0.459      2        28.0427        -0.4713       281.0462        -4.5656
  28.047-0.459      3        28.0473        -0.4562       281.0349        -4.5546
  28.073+0.116      1        28.0749         0.1171       280.5361        -4.2681
  28.073+0.116      2        28.0804         0.1091       280.5458        -4.2668
  28.073+0.116      3        28.0927         0.0997       280.5598        -4.2602
  28.073+0.116      4        28.1241         0.1194       280.5566        -4.2233
  28.073+0.116      5        28.1250         0.1312       280.5465        -4.2171
  28.087+0.067      1        28.0887         0.0687       280.5856        -4.2780
  28.087+0.067      2        28.0927         0.0997       280.5598        -4.2602
   28.091+0.34      1        28.0849         0.3216       280.3583        -4.1656
  28.111-0.448      1        28.0894        -0.4631       281.0604        -4.5203
  28.111-0.448      2        28.1116        -0.4479       281.0570        -4.4937
  28.111-0.448      3        28.1047        -0.4346       281.0419        -4.4937
  28.111-0.448      4        28.1142        -0.4404       281.0514        -4.4879
  28.117-0.344      1        28.1102        -0.3623       280.9799        -4.4558
  28.126-0.174      1        28.1139        -0.1703       280.8103        -4.3647
  28.126-0.174      2        28.1280        -0.1891       280.8336        -4.3608
  28.147-0.006      1        28.1586        -0.0252       280.7014        -4.2587
  28.147-0.006      2        28.1471        -0.0039       280.6771        -4.2592
  28.149+0.013      1        28.1460        -0.0161       280.6875        -4.2658
  28.165-0.209      1        28.1650        -0.2093       280.8686        -4.3372
  28.178-0.091      1        28.1804        -0.0914       280.7704        -4.2696
  28.178-0.091      2        28.1956        -0.0735       280.7614        -4.2479
  28.183-0.204      1        28.1749        -0.1941       280.8595        -4.3214
   28.19-0.192      1        28.1811        -0.2041       280.8713        -4.3204
   28.19-0.192      2        28.1746        -0.1936       280.8590        -4.3215
    28.2-0.402      1        28.1719        -0.4255       281.0646        -4.4299
    28.2-0.402      2        28.1806        -0.4350       281.0771        -4.4264
