-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  18.899+0.507      1        18.8879         0.5100       275.8909       -12.2339
  18.906-0.152      1        18.9250        -0.1757       276.5292       -12.5217
    18.9+0.693      1        18.8829         0.6946       275.7217       -12.1518
    18.9+0.693      2        18.8941         0.6832       275.7374       -12.1473
    18.9+0.693      3        18.9033         0.6804       275.7443       -12.1404
    18.9+0.693      4        18.9036         0.6894       275.7363       -12.1360
    18.9+0.693      5        18.9124         0.6872       275.7425       -12.1292
    18.9+0.693      6        18.9205         0.7013       275.7337       -12.1155
   18.907-0.09      1        18.9200        -0.0301       276.3950       -12.4582
   18.907-0.09      2        18.9268        -0.0385       276.4058       -12.4561
   18.907-0.09      3        18.9482        -0.0638       276.4390       -12.4490
   18.907-0.09      4        18.9325        -0.0243       276.3957       -12.4444
   18.907-0.09      5        18.9368        -0.0291       276.4021       -12.4428
   18.907-0.09      6        18.9627        -0.0756       276.4565       -12.4417
  18.913-0.629      1        18.8934        -0.6337       276.9295       -12.7630
  18.913-0.629      2        18.9074        -0.6250       276.9283       -12.7466
   18.915-0.26      1        18.8977        -0.2806       276.6113       -12.5947
   18.915-0.26      2        18.9048        -0.2762       276.6106       -12.5864
  18.922-0.429      1        18.9019        -0.4457       276.7630       -12.6680
  18.922-0.429      2        18.9387        -0.4246       276.7614       -12.6255
  18.927-0.524      1        18.8859        -0.5083       276.8121       -12.7113
  18.927-0.524      2        18.9002        -0.5110       276.8214       -12.6998
  18.927-0.524      3        18.9064        -0.5055       276.8194       -12.6918
  18.927-0.524      4        18.9050        -0.4975       276.8114       -12.6893
  18.927-0.524      5        18.9411        -0.4687       276.8025       -12.6440
  18.927+0.731      1        18.9230         0.7196       275.7183       -12.1047
  18.928-0.031      1        18.9277        -0.0145       276.3845       -12.4441
   18.94-0.499      1        18.9424        -0.5122       276.8427       -12.6631
  18.944-0.044      1        18.9500        -0.0324       276.4114       -12.4327
  18.947+0.859      1        18.9317         0.8459       275.6084       -12.0378
  18.947+0.859      2        18.9307         0.8501       275.6042       -12.0366
  18.947+0.859      3        18.9374         0.8386       275.6178       -12.0361
  18.947+0.859      4        18.9272         0.8713       275.5833       -12.0298
  18.947+0.859      5        18.9496         0.8456       275.6174       -12.0221
  18.947+0.859      6        18.9590         0.8301       275.6358       -12.0210
  18.947+0.859      7        18.9678         0.8508       275.6214       -12.0036
  18.947+0.859      8        18.9608         0.8632       275.6068       -12.0039
  18.947+0.859      9        18.9835         0.8469       275.6324       -11.9916
  18.949+0.039      1        18.9488        -0.0096       276.3902       -12.4231
    18.965+0.6      1        18.9597         0.5874       275.8554       -12.1342
    18.965+0.6      2        18.9662         0.6098       275.8383       -12.1180
    18.965+0.6      3        18.9745         0.6067       275.8451       -12.1121
  18.968-0.268      1        18.9616        -0.2704       276.6325       -12.5335
  18.968-0.268      2        18.9559        -0.2586       276.6191       -12.5330
  18.969+0.879      1        18.9678         0.8508       275.6214       -12.0036
  18.969+0.879      2        18.9608         0.8632       275.6068       -12.0039
  18.969+0.879      3        18.9657         0.8954       275.5801       -11.9844
  18.969+0.879      4        18.9702         0.8944       275.5832       -11.9810
  18.969+0.879      5        18.9771         0.8925       275.5882       -11.9758
  18.969+0.879      6        18.9967         0.8694       275.6185       -11.9693
  18.969+0.879      7        18.9881         0.8887       275.5969       -11.9679
  18.969+0.879      8        18.9956         0.8877       275.6014       -11.9616
  18.972-0.404      1        18.9410        -0.4686       276.8024       -12.6440
  18.972-0.404      2        18.9930        -0.4367       276.7983       -12.5831
  18.972-0.404      3        19.0315        -0.4396       276.8193       -12.5504
  18.972-0.404      4        19.0533        -0.4355       276.8259       -12.5292
  18.972-0.404      5        19.0582        -0.4374       276.8300       -12.5257
  18.972-0.404      6        19.0605        -0.4241       276.8191       -12.5175
  18.974-0.262      1        18.9559        -0.2586       276.6191       -12.5330
  18.979+0.624      1        18.9753         0.6240       275.8298       -12.1033
   18.98-0.093      1        18.9808        -0.0914       276.4795       -12.4330
   18.985-0.45      1        18.9482        -0.4332       276.7737       -12.6212
   18.985-0.45      2        18.9930        -0.4367       276.7983       -12.5831
  19.013-0.623      1        19.0223        -0.6249       276.9830       -12.6447
  19.013-0.623      2        19.0173        -0.6002       276.9582       -12.6377
  19.013-0.623      3        19.0268        -0.6124       276.9737       -12.6350
  19.013-0.623      4        19.0177        -0.5940       276.9527       -12.6345
   19.019-0.07      1        19.0035        -0.0838       276.4835       -12.4094
   19.02-0.486      1        19.0087        -0.5029       276.8658       -12.6000
   19.02-0.486      2        19.0388        -0.4542       276.8360       -12.5508
   19.02-0.486      3        19.0476        -0.4542       276.8402       -12.5429
  19.027+0.603      1        19.0144         0.5765       275.8914       -12.0911
    19.03+0.57      1        19.0487         0.5607       275.9221       -12.0681
    19.03+0.57      2        19.0573         0.5628       275.9244       -12.0595
    19.03+0.57      3        19.0596         0.5673       275.9214       -12.0554
  19.031+0.898      1        19.0242         0.8808       275.6214       -11.9397
  19.036-0.439      1        18.9930        -0.4367       276.7983       -12.5831
  19.036-0.439      2        19.0315        -0.4396       276.8193       -12.5504
  19.036-0.439      3        19.0533        -0.4355       276.8259       -12.5292
  19.036-0.439      4        19.0582        -0.4374       276.8300       -12.5257
  19.036-0.439      5        19.0605        -0.4241       276.8191       -12.5175
  19.036-0.439      6        19.0431        -0.3705       276.7621       -12.5080
  19.041-0.515      1        19.0087        -0.5029       276.8658       -12.6000
  19.041-0.515      2        19.0345        -0.5451       276.9164       -12.5968
  19.041-0.515      3        19.0386        -0.5425       276.9160       -12.5920
  19.044+0.617      1        19.0380         0.6205       275.8629       -12.0496
  19.054-0.051      1        19.0476        -0.0512       276.4750       -12.3552
  19.054-0.051      2        19.0842        -0.0433       276.4853       -12.3191
  19.056-0.198      1        19.0560        -0.2204       276.6324       -12.4266
  19.062-0.255      1        19.0611        -0.2682       276.6781       -12.4444
   19.07+0.536      1        19.0576         0.5622       275.9251       -12.0596
  19.073-0.602      1        19.0334        -0.6000       276.9657       -12.6234
  19.073-0.602      2        19.0383        -0.6107       276.9777       -12.6240
  19.073-0.602      3        19.0496        -0.6022       276.9753       -12.6101
  19.073-0.602      4        19.0619        -0.6310       277.0073       -12.6125
  19.073-0.602      5        19.0439        -0.5957       276.9667       -12.6121
  19.073-0.602      6        19.0592        -0.6101       276.9871       -12.6053
  19.073-0.602      7        19.0533        -0.5993       276.9745       -12.6054
  19.073-0.602      8        19.0485        -0.5823       276.9568       -12.6018
  19.073-0.602      9        19.0531        -0.5892       276.9652       -12.6009
  19.073-0.602     10        19.0656        -0.5939       276.9755       -12.5920
  19.073-0.602     11        19.0610        -0.5826       276.9630       -12.5908
  19.073-0.602     12        19.0687        -0.5915       276.9747       -12.5881
  19.073-0.602     13        19.0712        -0.5820       276.9673       -12.5815
  19.073-0.602     14        19.0761        -0.5881       276.9752       -12.5800
  19.073-0.602     15        19.1081        -0.5944       276.9962       -12.5546
  19.074-0.541      1        19.0680        -0.5657       276.9510       -12.5768
  19.082-0.291      1        18.8977        -0.2806       276.6113       -12.5947
  19.082-0.291      2        19.0315        -0.4396       276.8193       -12.5504
  19.082-0.291      3        18.9996        -0.2381       276.6215       -12.4848
  19.082-0.291      4        19.0605        -0.3003       276.7069       -12.4599
  19.082-0.291      5        19.0649        -0.2895       276.6992       -12.4510
  19.082-0.291      6        19.0722        -0.2982       276.7105       -12.4486
  19.082-0.291      7        19.0605        -0.2692       276.6787       -12.4454
  19.082-0.291      8        19.0765        -0.2873       276.7027       -12.4396
  19.082-0.291      9        19.0664        -0.2644       276.6771       -12.4379
  19.082-0.291     10        19.0752        -0.2729       276.6890       -12.4341
  19.082-0.291     11        19.0731        -0.2645       276.6804       -12.4320
  19.082-0.291     12        19.0861        -0.2778       276.6987       -12.4268
  19.082-0.291     13        19.0554        -0.2105       276.6231       -12.4226
  19.082-0.291     14        19.0739        -0.2190       276.6395       -12.4101
  19.082-0.291     15        19.0722        -0.2051       276.6262       -12.4052
  19.082-0.291     16        19.1128        -0.2623       276.6973       -12.3959
  19.082-0.291     17        19.1840        -0.3157       276.7797       -12.3577
  19.104-0.367      1        19.0987        -0.3877       276.8043       -12.4668
  19.106+0.115      1        19.0970         0.1186       276.3449       -12.2322
   19.111+0.12      1        19.1052         0.1320       276.3367       -12.2187
