-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  10.727-0.318      1        10.7438        -0.2922       272.5960       -19.7809
  10.731-0.294      1        10.7277        -0.3084       272.6028       -19.8028
  10.739-0.334      1        10.6945        -0.3127       272.5898       -19.8340
  10.739-0.334      2        10.7245        -0.3341       272.6252       -19.8181
   10.74-0.126      1        10.6841        -0.1270       272.4117       -19.7533
   10.74-0.126      2        10.6868        -0.0980       272.3861       -19.7369
   10.74-0.126      3        10.6910        -0.0997       272.3898       -19.7341
   10.74-0.126      4        10.7247        -0.1504       272.4543       -19.7291
   10.74-0.126      5        10.6976        -0.0994       272.3930       -19.7282
   10.74-0.126      6        10.7101        -0.1032       272.4030       -19.7191
   10.74-0.126      7        10.7074        -0.0947       272.3937       -19.7173
   10.74-0.126      8        10.7416        -0.1260       272.4403       -19.7025
   10.74-0.126      9        10.7332        -0.0955       272.4076       -19.6951
   10.74-0.126     10        10.7510        -0.1235       272.4429       -19.6931
   10.74-0.126     11        10.7563        -0.0815       272.4065       -19.6682
  10.741+0.006      1        10.7343         0.0073       272.3127       -19.6444
  10.741+0.006      2        10.7427         0.0172       272.3078       -19.6323
  10.745+0.017      1        10.7429         0.0173       272.3078       -19.6320
  10.747-0.402      1        10.7478        -0.4027       272.7010       -19.8307
  10.755-0.189      1        10.6750        -0.2045       272.4792       -19.7988
  10.755-0.189      2        10.7257        -0.2947       272.5891       -19.7979
  10.755-0.189      3        10.7036        -0.2479       272.5342       -19.7947
  10.755-0.189      4        10.7146        -0.2440       272.5362       -19.7831
  10.755-0.189      5        10.7114        -0.2366       272.5277       -19.7824
  10.755-0.189      6        10.7033        -0.2190       272.5072       -19.7810
  10.755-0.189      7        10.7145        -0.2317       272.5247       -19.7773
  10.755-0.189      8        10.7129        -0.1902       272.4853       -19.7587
  10.755-0.189      9        10.7436        -0.2281       272.5363       -19.7501
  10.755-0.189     10        10.7283        -0.1716       272.4759       -19.7363
  10.755-0.189     11        10.7505        -0.1987       272.5125       -19.7299
  10.755-0.189     12        10.7654        -0.2158       272.5361       -19.7251
  10.755-0.189     13        10.7687        -0.1484       272.4751       -19.6896
  10.803-0.407      1        10.8222        -0.4265       272.7613       -19.7770
  10.803-0.407      2        10.8088        -0.3982       272.7280       -19.7751
  10.803-0.407      3        10.8177        -0.3948       272.7294       -19.7656
  10.804-0.403      1        10.8020        -0.3994       272.7257       -19.7817
  10.875-0.493      1        10.9027        -0.4860       272.8578       -19.7351
  10.875-0.493      2        10.8973        -0.4774       272.8471       -19.7357
  10.875-0.493      3        10.8944        -0.4714       272.8401       -19.7353
  10.875-0.493      4        10.8920        -0.4665       272.8343       -19.7351
  10.894-0.491      1        10.8869        -0.5160       272.8777       -19.7634
  10.933-0.581      1        10.9342        -0.5826       272.9640       -19.7540
  10.975-0.096      1        10.9530        -0.0817       272.5076       -19.4960
  10.975-0.096      2        10.9708        -0.0960       272.5300       -19.4873
  10.975-0.096      3        10.9799        -0.0824       272.5220       -19.4728
  10.975-0.096      4        10.9786        -0.0761       272.5156       -19.4709
  10.975-0.096      5        10.9885        -0.0747       272.5193       -19.4616
  10.975-0.096      6        10.9776        -0.0544       272.4949       -19.4613
  10.975-0.096      7        11.0062        -0.0682       272.5223       -19.4429
  10.975-0.096      8        11.0229        -0.0763       272.5385       -19.4323
  10.975-0.096      9        11.0170        -0.0685       272.5282       -19.4337
  10.977-0.559      1        10.9774        -0.5585       272.9636       -19.7044
  10.993-0.151      1        10.9883        -0.1447       272.5842       -19.4955
  10.993-0.171      1        10.9850        -0.1751       272.6108       -19.5131
  10.993-0.171      2        10.9924        -0.1825       272.6215       -19.5102
  11.012-0.556      1        11.0123        -0.5556       272.9786       -19.6725
  11.021-0.383      1        11.0032        -0.4228       272.8504       -19.6166
  11.021-0.383      2        10.9981        -0.4005       272.8271       -19.6103
  11.021-0.383      3        10.9824        -0.3705       272.7911       -19.6096
  11.021-0.383      4        10.9916        -0.3678       272.7933       -19.6003
  11.021-0.383      5        10.9942        -0.3709       272.7975       -19.5995
  11.021-0.383      6        11.0095        -0.3892       272.8223       -19.5949
  11.021-0.383      7        10.9986        -0.3500       272.7804       -19.5856
  11.021-0.383      8        11.0234        -0.3694       272.8110       -19.5732
  11.052-0.035      1        11.0531        -0.0341       272.5147       -19.3854
  11.058-0.095      1        11.0650        -0.0981       272.5803       -19.4059
  11.058-0.095      2        11.0601        -0.0871       272.5675       -19.4049
  11.079-0.115      1        11.0852        -0.1094       272.6010       -19.3937
  11.081-0.532      1        11.0556        -0.5339       272.9806       -19.6241
  11.081-0.532      2        11.0768        -0.5589       273.0147       -19.6175
  11.081-0.532      3        11.0860        -0.5397       273.0016       -19.6002
  11.081-0.532      4        11.0834        -0.5314       272.9924       -19.5986
   11.09-0.961      1        11.0840        -0.9637       273.3956       -19.8054
   11.09-0.961      2        11.0962        -0.9321       273.3724       -19.7795
   11.09-0.961      3        11.0952        -0.9250       273.3653       -19.7771
  11.129-0.127      1        11.0650        -0.0981       272.5803       -19.4059
  11.129-0.127      2        11.1092        -0.1143       272.6179       -19.3750
  11.129-0.127      3        11.1244        -0.1294       272.6397       -19.3690
  11.129-0.127      4        11.1677        -0.1608       272.6910       -19.3462
  11.129-0.127      5        11.1669        -0.1262       272.6585       -19.3302
  11.165-0.127      1        11.1602        -0.1375       272.6655       -19.3415
  11.186+0.445      1        11.1863         0.4466       272.1376       -19.0361
  11.197-0.098      1        11.1669        -0.1262       272.6585       -19.3302
  11.197-0.098      2        11.1998        -0.0904       272.6420       -19.2841
  11.197-0.098      3        11.2119        -0.0872       272.6453       -19.2720
  11.198-0.539      1        11.1986        -0.5387       273.0580       -19.5010
   11.219-0.53      1        11.2133        -0.5320       273.0592       -19.4849
  11.223+0.074      1        11.2311         0.0621       272.5166       -19.1831
  11.223+0.074      2        11.2239         0.0756       272.5004       -19.1829
  11.225-0.058      1        11.2278        -0.0617       272.6297       -19.2457
  11.232-0.101      1        11.2121        -0.0874       272.6456       -19.2719
  11.232-0.101      2        11.2306        -0.0808       272.6489       -19.2525
  11.232-0.101      3        11.2461        -0.0744       272.6508       -19.2358
   11.24+0.064      1        11.2311         0.0621       272.5166       -19.1831
   11.24+0.064      2        11.2518         0.0706       272.5193       -19.1609
  11.259-0.058      1        11.2648        -0.0529       272.6405       -19.2091
  11.266+0.268      1        11.2666         0.2691       272.3430       -19.0518
  11.272+0.221      1        11.2674         0.2197       272.3891       -19.0751
  11.284-0.453      1        11.2758        -0.4649       273.0287       -19.3978
  11.285+0.323      1        11.2867         0.3237       272.3028       -19.0078
  11.298-0.455      1        11.2934        -0.4709       273.0432       -19.3853
   11.304-0.06      1        11.2463        -0.0743       272.6509       -19.2356
   11.304-0.06      2        11.2751        -0.0511       272.6441       -19.1992
   11.304-0.06      3        11.2913        -0.0669       272.6670       -19.1926
   11.304-0.06      4        11.3065        -0.0138       272.6255       -19.1537
     11.36+0.8      1        11.3362         0.7855       271.9015       -18.7405
     11.36+0.8      2        11.3452         0.7967       271.8957       -18.7272
     11.36+0.8      3        11.3631         0.8022       271.8998       -18.7089
     11.36+0.8      4        11.3697         0.8049       271.9007       -18.7018
     11.36+0.8      5        11.3755         0.8115       271.8976       -18.6935
  11.361+0.777      1        11.3613         0.7806       271.9188       -18.7210
   11.38+0.809      1        11.3755         0.8114       271.8977       -18.6935
   11.38+0.809      2        11.3852         0.8107       271.9033       -18.6854
  11.535+0.262      1        11.5384         0.2610       272.4895       -18.8179
  11.535+0.262      2        11.5480         0.2659       272.4899       -18.8072
  11.537-0.313      1        11.5337        -0.3176       273.0232       -19.1009
  11.547+0.265      1        11.5390         0.2613       272.4895       -18.8172
  11.547+0.265      2        11.5480         0.2659       272.4899       -18.8071
  11.556-0.332      1        11.5563        -0.3333       273.0492       -19.0886
   11.633+0.65      1        11.6325         0.6527       272.1758       -18.5460
   11.64+0.618      1        11.6418         0.6188       272.2119       -18.5543
  11.641+1.058      1        11.6309         1.0678       271.7924       -18.3458
  11.641+1.058      2        11.6420         1.0580       271.8071       -18.3408
  11.641+1.058      3        11.6358         1.0735       271.7897       -18.3386
  11.641+1.058      4        11.6675         1.0608       271.8176       -18.3172
  11.659-1.015      1        11.6595        -1.0158       273.7360       -19.3248
