-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   0.344-0.649     11         0.3950        -0.6609       267.2848       -28.9405
   0.344-0.649     12         0.3899        -0.6343       267.2558       -28.9312
   0.344-0.649     13         0.3886        -0.6238       267.2446       -28.9269
   0.344-0.649     14         0.4487        -0.7059       267.3604       -28.9176
   0.344-0.649     15         0.4408        -0.6917       267.3419       -28.9171
   0.344-0.649     16         0.4610        -0.7027       267.3645       -28.9055
   0.344-0.649     17         0.4133        -0.6263       267.2616       -28.9070
   0.344-0.649     18         0.3979        -0.6037       267.2304       -28.9086
   0.344-0.649     19         0.3954        -0.5932       267.2187       -28.9053
   0.344-0.649     20         0.4133        -0.6137       267.2492       -28.9006
   0.344-0.649     21         0.4792        -0.7212       267.3933       -28.8993
   0.344-0.649     22         0.3957        -0.5813       267.2072       -28.8990
   0.344-0.649     23         0.4744        -0.7109       267.3805       -28.8982
   0.344-0.649     24         0.4638        -0.6919       267.3557       -28.8975
   0.344-0.649     25         0.4445        -0.6520       267.3052       -28.8935
   0.344-0.649     26         0.4144        -0.5973       267.2339       -28.8911
   0.344-0.649     27         0.4596        -0.6653       267.3270       -28.8874
   0.344-0.649     28         0.4059        -0.5770       267.2091       -28.8880
   0.344-0.649     29         0.4844        -0.7017       267.3773       -28.8849
   0.344-0.649     30         0.4730        -0.6849       267.3542       -28.8860
   0.344-0.649     31         0.4393        -0.6250       267.2757       -28.8841
   0.344-0.649     32         0.4361        -0.6169       267.2659       -28.8826
   0.344-0.649     33         0.4822        -0.6856       267.3603       -28.8785
   0.344-0.649     34         0.4733        -0.6736       267.3432       -28.8800
   0.344-0.649     35         0.4168        -0.5696       267.2083       -28.8748
   0.344-0.649     36         0.5023        -0.7033       267.3893       -28.8703
   0.344-0.649     37         0.4966        -0.6935       267.3764       -28.8702
   0.344-0.649     38         0.4875        -0.6795       267.3574       -28.8708
   0.344-0.649     39         0.4639        -0.6349       267.2997       -28.8681
   0.344-0.649     40         0.4921        -0.6833       267.3638       -28.8688
   0.344-0.649     41         0.4779        -0.6542       267.3269       -28.8660
   0.344-0.649     42         0.5087        -0.6983       267.3882       -28.8623
   0.344-0.649     43         0.4598        -0.6163       267.2792       -28.8620
   0.344-0.649     44         0.4705        -0.6325       267.3013       -28.8612
   0.344-0.649     45         0.4162        -0.5409       267.1798       -28.8605
   0.344-0.649     46         0.4900        -0.6588       267.3386       -28.8580
   0.344-0.649     47         0.4941        -0.6642       267.3463       -28.8573
   0.359-0.134      1         0.3296        -0.1602       266.7568       -28.7379
   0.359-0.134      2         0.3418        -0.1679       266.7715       -28.7314
   0.359-0.134      3         0.3618        -0.1759       266.7911       -28.7185
   0.359-0.134      4         0.3755        -0.1629       266.7865       -28.7000
   0.359-0.134      5         0.3448        -0.1048       266.7117       -28.6961
   0.359-0.424      1         0.3042        -0.4223       266.9978       -28.8953
   0.359-0.424      2         0.3489        -0.4477       267.0490       -28.8701
   0.361-0.781      1         0.3366        -0.7586       267.3462       -29.0409
   0.361-0.781      2         0.3733        -0.7687       267.3777       -29.0146
   0.361-0.781      3         0.3705        -0.7590       267.3665       -29.0120
   0.361-0.781      4         0.3671        -0.7508       267.3565       -29.0107
   0.363-0.238      1         0.3500        -0.2731       266.8790       -28.7789
   0.364-0.336      1         0.3598        -0.3373       266.9475       -28.8037
   0.365-0.305      1         0.3698        -0.2991       266.9161       -28.7754
   0.373-0.159      1         0.3746        -0.1723       266.7952       -28.7057
   0.378-0.652      1         0.3777        -0.6577       267.2715       -28.9537
   0.379-0.305      1         0.3828        -0.3115       266.9359       -28.7707
   0.383-0.044      1         0.3912        -0.0583       266.6939       -28.6323
   0.383-0.201      1         0.3589        -0.1929       266.8060       -28.7298
   0.391-0.812      1         0.4168        -0.8310       267.4644       -29.0093
   0.391-0.812      2         0.4248        -0.8255       267.4637       -28.9996
   0.392-0.238      1         0.3572        -0.3193       266.9284       -28.7966
   0.392-0.238      2         0.3196        -0.2501       266.8386       -28.7930
   0.392-0.238      3         0.3259        -0.2417       266.8341       -28.7832
   0.392-0.238      4         0.3362        -0.2491       266.8474       -28.7782
   0.392-0.238      5         0.3698        -0.2991       266.9161       -28.7754
   0.392-0.238      6         0.3602        -0.2629       266.8751       -28.7649
   0.392-0.238      7         0.3571        -0.2506       266.8612       -28.7611
   0.392-0.238      8         0.3457        -0.2273       266.8318       -28.7588
   0.392-0.238      9         0.3516        -0.2361       266.8439       -28.7584
   0.392-0.238     10         0.3381        -0.2140       266.8143       -28.7585
   0.392-0.238     11         0.3871        -0.2862       266.9137       -28.7540
   0.392-0.238     12         0.3972        -0.2991       266.9323       -28.7520
   0.392-0.238     13         0.4037        -0.2900       266.9272       -28.7417
   0.392-0.238     14         0.4057        -0.2797       266.9183       -28.7346
   0.392-0.238     15         0.3832        -0.2138       266.8407       -28.7198
   0.392-0.238     16         0.4200        -0.2661       266.9136       -28.7154
   0.392-0.238     17         0.4178        -0.2525       266.8989       -28.7102
   0.392-0.238     18         0.4091        -0.2136       266.8558       -28.6975
   0.395-0.632      1         0.3777        -0.6576       267.2714       -28.9537
   0.395-0.632      2         0.3950        -0.6609       267.2848       -28.9405
   0.395-0.632      3         0.3899        -0.6343       267.2558       -28.9312
   0.395-0.632      4         0.3886        -0.6238       267.2446       -28.9269
   0.395-0.632      5         0.3977        -0.6045       267.2311       -28.9091
   0.395-0.632      6         0.4127        -0.6265       267.2615       -28.9076
   0.396-0.775      1         0.3674        -0.7510       267.3569       -29.0105
   0.396-0.775      2         0.3689        -0.7419       267.3488       -29.0046
   0.396-0.775      3         0.3742        -0.7309       267.3411       -28.9944
   0.396-0.775      4         0.4077        -0.7684       267.3976       -28.9849
   0.396-0.775      5         0.3932        -0.7411       267.3623       -28.9833
   0.396-0.775      6         0.4059        -0.7528       267.3813       -28.9784
   0.396-0.775      7         0.4015        -0.7236       267.3501       -28.9672
   0.396-0.775      8         0.4471        -0.7456       267.3984       -28.9394
   0.406-0.714      1         0.4015        -0.7236       267.3501       -28.9672
   0.408-0.307      1         0.3828        -0.3115       266.9359       -28.7707
   0.408-0.307      2         0.3972        -0.2991       266.9323       -28.7520
   0.408-0.307      3         0.4037        -0.2900       266.9272       -28.7417
   0.408-0.307      4         0.4110        -0.2986       266.9399       -28.7399
   0.408-0.307      5         0.4081        -0.2830       266.9230       -28.7343
   0.408-0.307      6         0.4408        -0.3309       266.9889       -28.7311
   0.408-0.307      7         0.4144        -0.2789       266.9227       -28.7268
   0.409-0.058      1         0.4245        -0.0499       266.7054       -28.5995
   0.409-0.248      1         0.4178        -0.2525       266.8989       -28.7102
    0.41-0.332      1         0.4088        -0.3330       266.9722       -28.7595
   0.413-0.373      1         0.4161        -0.5406       267.1794       -28.8605
   0.413-0.373      2         0.4121        -0.5263       267.1631       -28.8565
   0.413-0.373      3         0.4110        -0.5123       267.1488       -28.8503
   0.413-0.373      4         0.4245        -0.5336       267.1775       -28.8496
   0.413-0.373      5         0.4216        -0.5226       267.1650       -28.8465
   0.413-0.373      6         0.4089        -0.5032       267.1386       -28.8473
   0.413-0.373      7         0.4168        -0.4993       267.1394       -28.8386
   0.413-0.373      8         0.4443        -0.3713       267.0305       -28.7489
   0.413-0.373      9         0.4446        -0.3527       267.0125       -28.7391
   0.421-0.113      1         0.4111        -0.1241       266.7698       -28.6495
   0.421-0.113      2         0.4067        -0.1030       266.7466       -28.6423
   0.436-0.227      1         0.3832        -0.2138       266.8407       -28.7198
   0.436-0.227      2         0.3618        -0.1758       266.7910       -28.7185
   0.436-0.227      3         0.4178        -0.2525       266.8989       -28.7102
   0.436-0.227      4         0.4095        -0.2133       266.8558       -28.6970
   0.441-0.366      1         0.4447        -0.3529       267.0128       -28.7391
   0.446-0.307      1         0.3972        -0.2992       266.9323       -28.7520
   0.446-0.307      2         0.4169        -0.3157       266.9601       -28.7437
   0.446-0.307      3         0.4110        -0.2986       266.9399       -28.7399
   0.446-0.307      4         0.4577        -0.3011       266.9698       -28.7012
    0.446-0.79      1         0.3271        -0.7762       267.3579       -29.0581
    0.446-0.79      2         0.3734        -0.7687       267.3777       -29.0145
    0.446-0.79      3         0.3707        -0.7587       267.3663       -29.0116
