-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
 332.981+0.744      5       333.0188         0.7643       243.8274       -49.8115
 332.981-0.655      1       332.9837        -0.6597       245.3469       -50.8549
 332.983+0.841      1       332.9749         0.8483       243.6883       -49.7811
 332.983-0.578      1       332.9837        -0.6597       245.3468       -50.8548
 332.983-0.578      2       332.8961        -0.5688       245.1469       -50.8521
 332.983-0.578      3       332.9995        -0.6394       245.3418       -50.8293
 332.983-0.578      4       332.9076        -0.5480       245.1367       -50.8293
 332.983-0.578      5       333.0105        -0.6354       245.3497       -50.8186
 332.983-0.578      6       333.0061        -0.6137       245.3206       -50.8064
 332.983-0.578      7       333.0124        -0.5591       245.2668       -50.7633
 332.983-0.578      8       332.9545        -0.4967       245.1322       -50.7598
 332.983-0.578      9       332.9717        -0.4973       245.1521       -50.7481
 332.983-0.578     10       333.0224        -0.5444       245.2615       -50.7458
 332.983-0.578     11       332.9965        -0.5204       245.2058       -50.7471
 332.983-0.578     12       333.0146        -0.5340       245.2411       -50.7439
 332.983-0.578     13       332.9871        -0.5026       245.1754       -50.7410
 332.983-0.578     14       333.0159        -0.5210       245.2282       -50.7338
 332.983-0.578     15       333.0738        -0.5729       245.3508       -50.7297
 332.983-0.578     16       333.0086        -0.5099       245.2076       -50.7311
 332.983-0.578     17       332.9861        -0.4880       245.1581       -50.7314
 332.983-0.578     18       333.0105        -0.5013       245.2001       -50.7236
 332.992-0.846      1       332.9762        -0.8231       245.5216       -50.9757
 332.992-0.846      2       333.0150        -0.8319       245.5750       -50.9545
 332.992-0.846      3       333.0430        -0.8429       245.6188       -50.9424
  332.994+0.89      1       332.9771         0.9077       243.6274       -49.7366
  332.994+0.89      2       333.0128         0.8862       243.6904       -49.7275
  332.994+0.89      3       333.0152         0.9016       243.6765       -49.7148
 332.995+0.794      1       332.9599         0.7759       243.7490       -49.8438
 332.995+0.794      2       332.9768         0.7670       243.7774       -49.8385
 332.995+0.794      3       332.9891         0.7571       243.8018       -49.8373
 332.995+0.794      4       333.0188         0.7643       243.8274       -49.8115
 332.995+0.794      5       332.9718         0.8155       243.7200       -49.8070
 332.995+0.794      6       332.9875         0.8107       243.7427       -49.7995
 332.995+0.794      7       333.0373         0.7729       243.8389       -49.7926
 332.995+0.794      8       333.0309         0.8016       243.8010       -49.7762
 333.001-0.374      1       332.9871        -0.5026       245.1754       -50.7410
 333.001-0.374      2       332.9861        -0.4880       245.1581       -50.7314
 333.001-0.374      3       332.9765        -0.4674       245.1243       -50.7234
 333.001-0.374      4       333.0208        -0.5002       245.2104       -50.7156
 333.001-0.374      5       333.0129        -0.4662       245.1637       -50.6970
 333.001-0.374      6       333.0367        -0.4788       245.2045       -50.6892
 333.001-0.374      7       333.0014        -0.4356       245.1169       -50.6833
 333.001-0.374      8       333.0204        -0.4497       245.1539       -50.6800
 333.001-0.374      9       333.0209        -0.4147       245.1156       -50.6548
 333.001-0.374     10       333.0688        -0.4463       245.2043       -50.6435
 333.001-0.374     11       333.0368        -0.4058       245.1235       -50.6373
 333.001-0.374     12       333.0776        -0.4177       245.1824       -50.6170
 333.001-0.374     13       333.0736        -0.3997       245.1578       -50.6071
  333.001-0.64      1       332.9995        -0.6394       245.3418       -50.8293
  333.001-0.64      2       333.0105        -0.6354       245.3497       -50.8186
 333.002-0.707      1       332.9901        -0.7037       245.4033       -50.8814
 333.004-0.418      1       333.0078        -0.4510       245.1412       -50.6898
 333.006-0.124      1       332.9812        -0.1705       244.8010       -50.5088
 333.006-0.124      2       332.9596        -0.1437       244.7472       -50.5048
 333.006-0.124      3       332.9308        -0.1076       244.6752       -50.4993
 333.006-0.124      4       333.0199        -0.1104       244.7782       -50.4389
 333.006-0.124      5       333.0010        -0.0560       244.6972       -50.4133
 333.007+0.834      1       333.0093         0.8174       243.7600       -49.7797
 333.009-0.476      1       332.9871        -0.5026       245.1754       -50.7410
 333.009-0.476      2       332.9861        -0.4880       245.1581       -50.7314
 333.009-0.476      3       333.0775        -0.5582       245.3385       -50.7167
 333.009-0.476      4       333.0129        -0.4662       245.1637       -50.6970
 333.009-0.476      5       333.0014        -0.4356       245.1169       -50.6833
 333.009-0.476      6       333.1311        -0.5598       245.4003       -50.6800
 333.009-0.476      7       333.0204        -0.4497       245.1539       -50.6800
 333.009-0.476      8       333.1041        -0.5023       245.3060       -50.6584
 333.009-0.476      9       333.1120        -0.5023       245.3148       -50.6528
 333.009-0.476     10       333.0688        -0.4463       245.2043       -50.6436
 333.012+0.774      1       333.0160         0.7468       243.8430       -49.8261
 333.014+0.837      1       333.0047         0.8352       243.7357       -49.7700
 333.014+0.837      2       332.9994         0.8453       243.7190       -49.7663
  333.015-0.19      1       332.9756        -0.1845       244.8101       -50.5228
  333.015-0.19      2       333.0015        -0.2025       244.8590       -50.5174
  333.015-0.75      1       333.0119        -0.7647       245.4960       -50.9092
  333.015-0.75      2       332.9862        -0.7389       245.4384       -50.9091
  333.015-0.75      3       333.0173        -0.7495       245.4851       -50.8947
  333.019-0.11      1       333.0197        -0.1103       244.7779       -50.4389
   333.022-0.5      1       333.0210        -0.4996       245.2101       -50.7151
 333.023-0.396      1       333.0261        -0.4317       245.1402       -50.6632
 333.027-0.619      1       333.0290        -0.6516       245.3885       -50.8171
 333.029-0.026      1       333.0199        -0.1104       244.7782       -50.4389
 333.029-0.026      2       332.9499        -0.0353       244.6172       -50.4342
 333.029-0.026      3       333.0309        -0.0616       244.7369       -50.3963
 333.029-0.026      4       333.0295        -0.0259       244.6961       -50.3718
 333.029-0.026      5       333.0311        -0.0146       244.6855       -50.3626
 333.029-0.026      6       333.1200        -0.0516       244.8255       -50.3267
 333.029-0.026      7       333.1481        -0.0770       244.8848       -50.3252
 333.029-0.026      8       333.0535         0.0294       244.6624       -50.3155
 333.029-0.026      9       333.0464         0.0379       244.6451       -50.3144
 333.029-0.026     10       333.1277        -0.0277       244.8080       -50.3043
 333.029-0.026     11       333.1010         0.0204       244.7254       -50.2886
 333.029-0.026     12       333.1487        -0.0253       244.8287       -50.2878
 333.029-0.026     13       333.1459         0.0191       244.7770       -50.2582
 333.029-0.026     14       333.1742         0.0199       244.8075       -50.2378
 333.029-0.026     15       333.1040         0.0865       244.6563       -50.2393
 333.032-0.836      1       333.0150        -0.8319       245.5750       -50.9545
 333.032-0.836      2       333.0430        -0.8429       245.6188       -50.9424
 333.032-0.836      3       333.0503        -0.8345       245.6174       -50.9313
 333.037+0.786      1       332.8696         0.7915       243.6309       -49.8949
 333.037+0.786      2       332.9326         0.7510       243.7449       -49.8807
 333.037+0.786      3       332.9779         0.7134       243.8361       -49.8766
 333.037+0.786      4       332.9173         0.7706       243.7069       -49.8771
 333.037+0.786      5       332.9165         0.8007       243.6738       -49.8558
 333.037+0.786      6       332.9599         0.7759       243.7490       -49.8438
 333.037+0.786      7       332.9768         0.7670       243.7774       -49.8385
 333.037+0.786      8       332.9891         0.7571       243.8018       -49.8373
 333.037+0.786      9       333.0188         0.7643       243.8274       -49.8115
 333.037+0.786     10       332.9875         0.8107       243.7427       -49.7995
 333.037+0.786     11       333.0373         0.7728       243.8389       -49.7926
 333.039+0.214      1       333.0403         0.2005       244.4606       -50.2022
  333.054-0.58      1       333.0741        -0.5720       245.3501       -50.7289
 333.057+0.678      1       333.0576         0.6775       243.9640       -49.8473
  333.06-0.063      1       333.0572        -0.0605       244.7652       -50.3771
 333.061-0.288      1       333.0496        -0.2873       245.0066       -50.5441
 333.061-0.288      2       333.0960        -0.3045       245.0774       -50.5237
 333.061-0.288      3       333.0307        -0.2339       244.9264       -50.5193
 333.061-0.288      4       333.1117        -0.2705       245.0575       -50.4884
 333.061-0.288      5       333.1035        -0.2469       245.0222       -50.4774
 333.066-0.843      1       333.0653        -0.8879       245.6943       -50.9583
 333.077-0.551      1       333.0738        -0.5729       245.3508       -50.7297
 333.077-0.551      2       333.0775        -0.5582       245.3385       -50.7167
 333.077-0.551      3       333.0937        -0.5544       245.3524       -50.7025
 333.077-0.551      4       333.0916        -0.5271       245.3197       -50.6847
 333.084-0.099      1       333.0903        -0.0949       244.8400       -50.3784
